Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2014,621900,Ambulances,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,621900,Ambulances,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,621900,Ambulances,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,2,1,4,1
2014,622000,Hospitals,carbon dioxide,"kg/2018 USD, purchaser price",0.152,0.0,0.152,3,2,1,3,1
2014,622000,Hospitals,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,622000,Hospitals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,622000,Hospitals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,4,1
2014,623A00,Nursing and community care facilities,carbon dioxide,"kg/2018 USD, purchaser price",0.152,0.0,0.152,3,2,1,3,1
2014,623A00,Nursing and community care facilities,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,623A00,Nursing and community care facilities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2014,623A00,Nursing and community care facilities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2014,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",carbon dioxide,"kg/2018 USD, purchaser price",0.149,0.0,0.149,3,2,1,3,1
2014,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2014,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0.0,0.008,4,2,1,5,1
2014,624100,Individual and family services,carbon dioxide,"kg/2018 USD, purchaser price",0.146,0.0,0.146,3,2,1,3,1
2014,624100,Individual and family services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,624100,Individual and family services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2014,624100,Individual and family services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2014,624400,Child day care,carbon dioxide,"kg/2018 USD, purchaser price",0.166,0.0,0.166,3,2,1,3,1
2014,624400,Child day care,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,624400,Child day care,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,624400,Child day care,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2014,624A00,"Community food, housing, and other relief services, including rehabilitation services",carbon dioxide,"kg/2018 USD, purchaser price",0.223,0.0,0.223,3,2,1,3,1
2014,624A00,"Community food, housing, and other relief services, including rehabilitation services",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,624A00,"Community food, housing, and other relief services, including rehabilitation services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,4,1
2014,624A00,"Community food, housing, and other relief services, including rehabilitation services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,4,2,1,4,1
2014,711100,Performances,carbon dioxide,"kg/2018 USD, purchaser price",0.091,0.0,0.091,3,2,1,3,1
2014,711100,Performances,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,711100,Performances,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,711100,Performances,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
2014,711200,Sports,carbon dioxide,"kg/2018 USD, purchaser price",0.074,0.0,0.074,3,2,1,3,1
2014,711200,Sports,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,711200,Sports,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,711200,Sports,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
2014,711500,"Independent artists, writers, and performers",carbon dioxide,"kg/2018 USD, purchaser price",0.015,0.0,0.015,3,2,1,3,1
2014,711500,"Independent artists, writers, and performers",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,711500,"Independent artists, writers, and performers",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,711500,"Independent artists, writers, and performers",other GHGs,"kg CO2e/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,4,1
2014,711A00,Promoters and agents,carbon dioxide,"kg/2018 USD, purchaser price",0.087,0.0,0.087,3,2,1,3,1
2014,711A00,Promoters and agents,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,711A00,Promoters and agents,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,711A00,Promoters and agents,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,4,2,1,4,1
2014,712000,"Museums, historical sites, zoos, and parks",carbon dioxide,"kg/2018 USD, purchaser price",0.188,0.0,0.188,3,2,1,3,1
2014,712000,"Museums, historical sites, zoos, and parks",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,712000,"Museums, historical sites, zoos, and parks",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,712000,"Museums, historical sites, zoos, and parks",other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,2,1,4,1
2014,713100,Amusement parks and arcades,carbon dioxide,"kg/2018 USD, purchaser price",0.147,0.0,0.147,3,2,1,3,1
2014,713100,Amusement parks and arcades,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,713100,Amusement parks and arcades,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,713100,Amusement parks and arcades,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,3,1
2014,713200,Gambling establishments (except casino hotels),carbon dioxide,"kg/2018 USD, purchaser price",0.209,0.0,0.209,3,2,1,3,1
2014,713200,Gambling establishments (except casino hotels),methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,713200,Gambling establishments (except casino hotels),nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,713200,Gambling establishments (except casino hotels),other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,2,1,4,1
2014,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",carbon dioxide,"kg/2018 USD, purchaser price",0.266,0.0,0.266,3,2,1,3,1
2014,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,2,1,4,1
2014,721000,Hotels and campgrounds,carbon dioxide,"kg/2018 USD, purchaser price",0.189,0.0,0.189,3,2,1,3,1
2014,721000,Hotels and campgrounds,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,721000,Hotels and campgrounds,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,721000,Hotels and campgrounds,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,4,1
2014,722110,Full-service restaurants,carbon dioxide,"kg/2018 USD, purchaser price",0.224,0.0,0.224,3,2,1,3,1
2014,722110,Full-service restaurants,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,722110,Full-service restaurants,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,722110,Full-service restaurants,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,2,1,4,1
2014,722211,Limited-service restaurants,carbon dioxide,"kg/2018 USD, purchaser price",0.315,0.0,0.315,3,2,1,3,1
2014,722211,Limited-service restaurants,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,1,1
2014,722211,Limited-service restaurants,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,722211,Limited-service restaurants,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,2,1,4,1
2014,722A00,All other food and drinking places,carbon dioxide,"kg/2018 USD, purchaser price",0.159,0.0,0.159,3,2,1,3,1
2014,722A00,All other food and drinking places,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,722A00,All other food and drinking places,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,722A00,All other food and drinking places,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2014,811100,Vehicle repair,carbon dioxide,"kg/2018 USD, purchaser price",0.143,0.0,0.143,3,2,1,3,1
2014,811100,Vehicle repair,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,811100,Vehicle repair,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,811100,Vehicle repair,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,3,1
2014,811200,Electronic  equipment repair and maintenance,carbon dioxide,"kg/2018 USD, purchaser price",0.1,0.0,0.1,3,2,1,3,1
2014,811200,Electronic  equipment repair and maintenance,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,811200,Electronic  equipment repair and maintenance,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,811200,Electronic  equipment repair and maintenance,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,2,1,2,1
2014,811300,Commercial machinery repair,carbon dioxide,"kg/2018 USD, purchaser price",0.129,0.0,0.129,3,2,1,3,1
2014,811300,Commercial machinery repair,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,811300,Commercial machinery repair,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,811300,Commercial machinery repair,other GHGs,"kg CO2e/2018 USD, purchaser price",0.02,0.0,0.02,4,2,1,5,1
2014,811400,Household goods repair,carbon dioxide,"kg/2018 USD, purchaser price",0.104,0.0,0.104,3,2,1,3,1
2014,811400,Household goods repair,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,811400,Household goods repair,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,811400,Household goods repair,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,3,1
2014,812100,Salons and barber shops,carbon dioxide,"kg/2018 USD, purchaser price",0.131,0.0,0.131,3,2,1,3,1
2014,812100,Salons and barber shops,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,812100,Salons and barber shops,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,812100,Salons and barber shops,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,2,1,4,1
2014,812200,Funerary services,carbon dioxide,"kg/2018 USD, purchaser price",0.038,0.0,0.038,3,2,1,3,1
2014,812200,Funerary services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,1,1
2014,812200,Funerary services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,812200,Funerary services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,4,1
2014,812300,Dry-cleaning and laundry,carbon dioxide,"kg/2018 USD, purchaser price",0.181,0.0,0.181,3,2,1,3,1
2014,812300,Dry-cleaning and laundry,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,812300,Dry-cleaning and laundry,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,2,1
2014,812300,Dry-cleaning and laundry,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,2,1,4,1
2014,812900,"Pet care, photofinishing, parking and other sundry services",carbon dioxide,"kg/2018 USD, purchaser price",0.117,0.0,0.117,3,2,1,3,1
2014,812900,"Pet care, photofinishing, parking and other sundry services",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,812900,"Pet care, photofinishing, parking and other sundry services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,812900,"Pet care, photofinishing, parking and other sundry services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,2,1,4,1
2014,813100,Religious organizations,carbon dioxide,"kg/2018 USD, purchaser price",0.232,0.0,0.232,3,2,1,3,1
2014,813100,Religious organizations,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,813100,Religious organizations,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,813100,Religious organizations,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,2,1,4,1
2014,813A00,"Grantmaking, giving, and social advocacy organizations",carbon dioxide,"kg/2018 USD, purchaser price",0.077,0.0,0.077,3,2,1,3,1
2014,813A00,"Grantmaking, giving, and social advocacy organizations",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,1,1
2014,813A00,"Grantmaking, giving, and social advocacy organizations",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,2,1,3,1
2014,813A00,"Grantmaking, giving, and social advocacy organizations",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,4,1
2014,813B00,"Civic, social, professional, and similar organizations",carbon dioxide,"kg/2018 USD, purchaser price",0.135,0.0,0.135,3,2,1,3,1
2014,813B00,"Civic, social, professional, and similar organizations",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,2,1,1,1
2014,813B00,"Civic, social, professional, and similar organizations",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,3,1
2014,813B00,"Civic, social, professional, and similar organizations",other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0.0,0.008,4,2,1,5,1
2014,814000,Household employees,carbon dioxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2014,814000,Household employees,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2014,814000,Household employees,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2014,814000,Household employees,other GHGs,"kg CO2e/2018 USD, purchaser price",0.0,0.0,0.0,4,2,1,5,1
2013,1111A0,"Fresh soybeans, canola, flaxseeds, and other oilseeds",carbon dioxide,"kg/2018 USD, purchaser price",0.373,0.072,0.444,4,3,1,4,1
2013,1111A0,"Fresh soybeans, canola, flaxseeds, and other oilseeds",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2013,1111A0,"Fresh soybeans, canola, flaxseeds, and other oilseeds",nitrous oxide,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2013,1111A0,"Fresh soybeans, canola, flaxseeds, and other oilseeds",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2013,1111B0,"Fresh wheat, corn, rice, and other grains",carbon dioxide,"kg/2018 USD, purchaser price",0.722,0.079,0.801,4,3,1,4,1
2013,1111B0,"Fresh wheat, corn, rice, and other grains",methane,"kg/2018 USD, purchaser price",0.006,0.001,0.007,3,3,1,1,1
2013,1111B0,"Fresh wheat, corn, rice, and other grains",nitrous oxide,"kg/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2013,1111B0,"Fresh wheat, corn, rice, and other grains",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,4,1
2013,111200,"Fresh vegetables, melons, and potatoes",carbon dioxide,"kg/2018 USD, purchaser price",0.17,0.125,0.295,3,3,1,4,1
2013,111200,"Fresh vegetables, melons, and potatoes",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2013,111200,"Fresh vegetables, melons, and potatoes",nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2013,111200,"Fresh vegetables, melons, and potatoes",other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2013,111300,Fresh fruits and tree nuts,carbon dioxide,"kg/2018 USD, purchaser price",0.169,0.115,0.284,3,3,1,4,1
2013,111300,Fresh fruits and tree nuts,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2013,111300,Fresh fruits and tree nuts,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2013,111300,Fresh fruits and tree nuts,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2013,111400,"Greenhouse crops, mushrooms, nurseries, and flowers",carbon dioxide,"kg/2018 USD, purchaser price",0.366,0.091,0.457,4,3,1,5,1
2013,111400,"Greenhouse crops, mushrooms, nurseries, and flowers",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.001,4,3,1,1,1
2013,111400,"Greenhouse crops, mushrooms, nurseries, and flowers",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2013,111400,"Greenhouse crops, mushrooms, nurseries, and flowers",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2013,111900,"Tobacco, cotton, sugarcane, peanuts, sugar beets, herbs and spices, and other crops",carbon dioxide,"kg/2018 USD, purchaser price",0.307,0.072,0.379,4,3,1,4,1
2013,111900,"Tobacco, cotton, sugarcane, peanuts, sugar beets, herbs and spices, and other crops",methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2013,111900,"Tobacco, cotton, sugarcane, peanuts, sugar beets, herbs and spices, and other crops",nitrous oxide,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2013,111900,"Tobacco, cotton, sugarcane, peanuts, sugar beets, herbs and spices, and other crops",other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2013,112120,Dairies,carbon dioxide,"kg/2018 USD, purchaser price",0.488,0.055,0.544,3,3,1,4,1
2013,112120,Dairies,methane,"kg/2018 USD, purchaser price",0.068,0.001,0.069,3,3,1,1,1
2013,112120,Dairies,nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,3,1
2013,112120,Dairies,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,4,1
2013,1121A0,Cattle ranches and feedlots,carbon dioxide,"kg/2018 USD, purchaser price",0.58,0.055,0.636,4,3,1,4,1
2013,1121A0,Cattle ranches and feedlots,methane,"kg/2018 USD, purchaser price",0.076,0.001,0.077,4,3,1,1,1
2013,1121A0,Cattle ranches and feedlots,nitrous oxide,"kg/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2013,1121A0,Cattle ranches and feedlots,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2013,112300,Poultry farms,carbon dioxide,"kg/2018 USD, purchaser price",0.735,0.062,0.796,4,3,1,4,1
2013,112300,Poultry farms,methane,"kg/2018 USD, purchaser price",0.007,0.001,0.008,3,3,1,1,1
2013,112300,Poultry farms,nitrous oxide,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2013,112300,Poultry farms,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,4,1
2013,112A00,Animal farms and aquaculture ponds (except cattle and poultry),carbon dioxide,"kg/2018 USD, purchaser price",0.203,0.07,0.272,4,3,1,4,1
2013,112A00,Animal farms and aquaculture ponds (except cattle and poultry),methane,"kg/2018 USD, purchaser price",0.032,0.001,0.033,2,3,1,1,1
2013,112A00,Animal farms and aquaculture ponds (except cattle and poultry),nitrous oxide,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2013,112A00,Animal farms and aquaculture ponds (except cattle and poultry),other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2013,113000,Timber and raw forest products,carbon dioxide,"kg/2018 USD, purchaser price",0.216,0.073,0.288,4,3,1,4,1
2013,113000,Timber and raw forest products,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,3,3,1,1,1
2013,113000,Timber and raw forest products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
