Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2012,334,Computer and electronic products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2012,334,Computer and electronic products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.014,0.0,0.014,2,3,1,1,1
2012,335,"Electrical equipment, appliances, and components",carbon dioxide,"kg/2018 USD, purchaser price",0.234,0.035,0.269,3,3,1,3,1
2012,335,"Electrical equipment, appliances, and components",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,335,"Electrical equipment, appliances, and components",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,335,"Electrical equipment, appliances, and components",other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0.0,0.012,3,3,1,3,1
2012,3361MV,"Motor vehicles, bodies and trailers, and parts",carbon dioxide,"kg/2018 USD, purchaser price",0.219,0.017,0.236,3,3,1,3,1
2012,3361MV,"Motor vehicles, bodies and trailers, and parts",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,3361MV,"Motor vehicles, bodies and trailers, and parts",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,3361MV,"Motor vehicles, bodies and trailers, and parts",other GHGs,"kg CO2e/2018 USD, purchaser price",0.02,0.0,0.02,4,3,1,4,1
2012,3364OT,Other transportation equipment,carbon dioxide,"kg/2018 USD, purchaser price",0.124,0.007,0.131,3,3,1,3,1
2012,3364OT,Other transportation equipment,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,3364OT,Other transportation equipment,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,3364OT,Other transportation equipment,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,3,1
2012,337,Furniture and related products,carbon dioxide,"kg/2018 USD, purchaser price",0.221,0.107,0.328,3,3,1,3,1
2012,337,Furniture and related products,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2012,337,Furniture and related products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,337,Furniture and related products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.019,0.0,0.019,4,3,1,4,1
2012,339,Miscellaneous manufacturing,carbon dioxide,"kg/2018 USD, purchaser price",0.179,0.08,0.259,3,3,1,3,1
2012,339,Miscellaneous manufacturing,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2012,339,Miscellaneous manufacturing,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,339,Miscellaneous manufacturing,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,3,1,3,1
2012,42,Wholesale trade,carbon dioxide,"kg/2018 USD, purchaser price",0.146,0.0,0.146,3,3,1,3,1
2012,42,Wholesale trade,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,42,Wholesale trade,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,42,Wholesale trade,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,441,Motor vehicle and parts dealers,carbon dioxide,"kg/2018 USD, purchaser price",0.126,0.0,0.126,3,3,1,3,1
2012,441,Motor vehicle and parts dealers,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,441,Motor vehicle and parts dealers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,441,Motor vehicle and parts dealers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2012,445,Food and beverage stores,carbon dioxide,"kg/2018 USD, purchaser price",0.28,0.0,0.28,2,3,1,2,1
2012,445,Food and beverage stores,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,445,Food and beverage stores,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,445,Food and beverage stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,452,General merchandise stores,carbon dioxide,"kg/2018 USD, purchaser price",0.194,0.0,0.194,2,3,1,2,1
2012,452,General merchandise stores,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,452,General merchandise stores,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,452,General merchandise stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2012,481,Air transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.904,0.0,0.904,4,3,1,2,1
2012,481,Air transportation,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,1,1
2012,481,Air transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,481,Air transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2012,482,Rail transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.66,0.0,0.66,4,3,1,4,1
2012,482,Rail transportation,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2012,482,Rail transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,482,Rail transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,483,Water transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.757,0.0,0.757,4,3,1,2,1
2012,483,Water transportation,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,1,1
2012,483,Water transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,483,Water transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.036,0.0,0.036,4,3,1,5,1
2012,484,Truck transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.393,0.0,1.393,4,3,1,4,1
2012,484,Truck transportation,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,1,1
2012,484,Truck transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,484,Truck transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.02,0.0,0.02,4,3,1,5,1
2012,485,Transit and ground passenger transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.411,0.0,0.411,3,3,1,3,1
2012,485,Transit and ground passenger transportation,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2012,485,Transit and ground passenger transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,485,Transit and ground passenger transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0.0,0.008,4,3,1,5,1
2012,486,Pipeline transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.443,0.0,1.443,4,3,1,1,1
2012,486,Pipeline transportation,methane,"kg/2018 USD, purchaser price",0.029,0.0,0.029,4,3,1,1,1
2012,486,Pipeline transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,486,Pipeline transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0.0,0.011,4,3,1,5,1
2012,487OS,Other transportation and support activities,carbon dioxide,"kg/2018 USD, purchaser price",0.429,0.0,0.429,4,3,1,3,1
2012,487OS,Other transportation and support activities,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,2,1
2012,487OS,Other transportation and support activities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,487OS,Other transportation and support activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,493,Warehousing and storage,carbon dioxide,"kg/2018 USD, purchaser price",0.582,0.0,0.582,2,3,1,2,1
2012,493,Warehousing and storage,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2012,493,Warehousing and storage,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2012,493,Warehousing and storage,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,3,1
2012,4A0,Other retail,carbon dioxide,"kg/2018 USD, purchaser price",0.167,0.0,0.167,3,3,1,3,1
2012,4A0,Other retail,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,4A0,Other retail,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,4A0,Other retail,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,511,"Publishing industries, except internet (includes software)",carbon dioxide,"kg/2018 USD, purchaser price",0.058,0.015,0.073,3,3,1,3,1
2012,511,"Publishing industries, except internet (includes software)",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,511,"Publishing industries, except internet (includes software)",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,511,"Publishing industries, except internet (includes software)",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2012,512,Motion picture and sound recording industries,carbon dioxide,"kg/2018 USD, purchaser price",0.061,0.003,0.064,3,3,1,3,1
2012,512,Motion picture and sound recording industries,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,512,Motion picture and sound recording industries,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,512,Motion picture and sound recording industries,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2012,513,Broadcasting and telecommunications,carbon dioxide,"kg/2018 USD, purchaser price",0.097,0.0,0.097,3,3,1,3,1
2012,513,Broadcasting and telecommunications,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,1,1
2012,513,Broadcasting and telecommunications,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,513,Broadcasting and telecommunications,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,4,3,1,4,1
2012,514,"Data processing, internet publishing, and other information services",carbon dioxide,"kg/2018 USD, purchaser price",0.13,0.0,0.13,3,3,1,3,1
2012,514,"Data processing, internet publishing, and other information services",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,514,"Data processing, internet publishing, and other information services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,514,"Data processing, internet publishing, and other information services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,3,1,4,1
2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",carbon dioxide,"kg/2018 USD, purchaser price",0.079,0.0,0.079,3,3,1,3,1
2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2012,523,"Securities, commodity contracts, and investments",carbon dioxide,"kg/2018 USD, purchaser price",0.111,0.0,0.111,3,3,1,3,1
2012,523,"Securities, commodity contracts, and investments",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,523,"Securities, commodity contracts, and investments",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,523,"Securities, commodity contracts, and investments",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2012,524,Insurance carriers and related activities,carbon dioxide,"kg/2018 USD, purchaser price",0.041,0.0,0.041,3,3,1,3,1
2012,524,Insurance carriers and related activities,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,524,Insurance carriers and related activities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,524,Insurance carriers and related activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2012,525,"Funds, trusts, and other financial vehicles",carbon dioxide,"kg/2018 USD, purchaser price",0.221,0.0,0.221,3,3,1,3,1
2012,525,"Funds, trusts, and other financial vehicles",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,525,"Funds, trusts, and other financial vehicles",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,525,"Funds, trusts, and other financial vehicles",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2012,532RL,Rental and leasing services and lessors of intangible assets,carbon dioxide,"kg/2018 USD, purchaser price",0.122,0.0,0.122,3,3,1,3,1
2012,532RL,Rental and leasing services and lessors of intangible assets,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,532RL,Rental and leasing services and lessors of intangible assets,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,532RL,Rental and leasing services and lessors of intangible assets,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,5411,Legal services,carbon dioxide,"kg/2018 USD, purchaser price",0.074,0.0,0.074,3,3,1,3,1
2012,5411,Legal services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,5411,Legal services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,5411,Legal services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2012,5412OP,"Miscellaneous professional, scientific, and technical services",carbon dioxide,"kg/2018 USD, purchaser price",0.129,0.0,0.129,3,3,1,3,1
2012,5412OP,"Miscellaneous professional, scientific, and technical services",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2012,5412OP,"Miscellaneous professional, scientific, and technical services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,5412OP,"Miscellaneous professional, scientific, and technical services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,4,1
2012,5415,Computer systems design and related services,carbon dioxide,"kg/2018 USD, purchaser price",0.079,0.0,0.079,3,3,1,3,1
2012,5415,Computer systems design and related services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,5415,Computer systems design and related services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,5415,Computer systems design and related services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,55,Management of companies and enterprises,carbon dioxide,"kg/2018 USD, purchaser price",0.123,0.0,0.123,3,3,1,3,1
2012,55,Management of companies and enterprises,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,55,Management of companies and enterprises,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,55,Management of companies and enterprises,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2012,561,Administrative and support services,carbon dioxide,"kg/2018 USD, purchaser price",0.096,0.0,0.096,3,3,1,3,1
2012,561,Administrative and support services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,561,Administrative and support services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,561,Administrative and support services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,562,Waste management and remediation services,carbon dioxide,"kg/2018 USD, purchaser price",0.312,0.0,0.312,2,3,1,2,1
2012,562,Waste management and remediation services,methane,"kg/2018 USD, purchaser price",0.054,0.0,0.054,2,3,1,1,1
2012,562,Waste management and remediation services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,1,1
2012,562,Waste management and remediation services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0.0,0.012,4,3,1,5,1
2012,61,Educational services,carbon dioxide,"kg/2018 USD, purchaser price",0.209,0.0,0.209,3,3,1,3,1
2012,61,Educational services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,61,Educational services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,61,Educational services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,621,Ambulatory health care services,carbon dioxide,"kg/2018 USD, purchaser price",0.107,0.0,0.107,3,3,1,3,1
2012,621,Ambulatory health care services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,621,Ambulatory health care services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2012,621,Ambulatory health care services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2012,622,Hospitals,carbon dioxide,"kg/2018 USD, purchaser price",0.169,0.0,0.169,3,3,1,3,1
2012,622,Hospitals,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,622,Hospitals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2012,622,Hospitals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2012,623,Nursing and residential care facilities,carbon dioxide,"kg/2018 USD, purchaser price",0.164,0.0,0.164,3,3,1,3,1
2012,623,Nursing and residential care facilities,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,623,Nursing and residential care facilities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,623,Nursing and residential care facilities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,624,Social assistance,carbon dioxide,"kg/2018 USD, purchaser price",0.181,0.0,0.181,3,3,1,3,1
2012,624,Social assistance,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,624,Social assistance,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,624,Social assistance,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,711AS,"Performing arts, spectator sports, museums, and related activities",carbon dioxide,"kg/2018 USD, purchaser price",0.084,0.0,0.084,3,3,1,3,1
2012,711AS,"Performing arts, spectator sports, museums, and related activities",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2012,711AS,"Performing arts, spectator sports, museums, and related activities",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2012,711AS,"Performing arts, spectator sports, museums, and related activities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,4,1
2012,713,"Amusements, gambling, and recreation industries",carbon dioxide,"kg/2018 USD, purchaser price",0.397,0.0,0.397,3,3,1,3,1
2012,713,"Amusements, gambling, and recreation industries",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2012,713,"Amusements, gambling, and recreation industries",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,713,"Amusements, gambling, and recreation industries",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2012,721,Accommodation,carbon dioxide,"kg/2018 USD, purchaser price",0.197,0.0,0.197,3,3,1,3,1
2012,721,Accommodation,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,721,Accommodation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,721,Accommodation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2012,722,Food services and drinking places,carbon dioxide,"kg/2018 USD, purchaser price",0.245,0.0,0.245,3,3,1,3,1
2012,722,Food services and drinking places,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2012,722,Food services and drinking places,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2012,722,Food services and drinking places,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,3,1,4,1
2012,81,"Other services, except government",carbon dioxide,"kg/2018 USD, purchaser price",0.146,0.0,0.146,3,3,1,3,1
2012,81,"Other services, except government",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2012,81,"Other services, except government",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
